Title,id,Samling,Nr,Titel,Dato,Date,doc_id,Name,Year,Parti,Period,.groups
Lars Boje Mathiesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:16:00Z,1138,Lars Boje Mathiesen,2020,x - Nye Borgerlige,2019-,4
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:16:00Z,1139,Karen Ellemann,2020,Venstre,2019-,4
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:23:00Z,114,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,4
Peder Hvelplund,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:16:00Z,1140,Peder Hvelplund,2020,Enhedslisten,2019-,4
Lars Boje Mathiesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:17:00Z,1142,Lars Boje Mathiesen,2020,x - Nye Borgerlige,2019-,4
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:17:00Z,1143,Karen Ellemann,2020,Venstre,2019-,4
Peder Hvelplund,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:17:00Z,1144,Peder Hvelplund,2020,Enhedslisten,2019-,4
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:30:00Z,1146,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,4
Lars Boje Mathiesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:17:00Z,1147,Lars Boje Mathiesen,2020,x - Nye Borgerlige,2019-,4
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:18:00Z,1148,Karen Ellemann,2020,Venstre,2019-,4
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:18:00Z,1149,Henrik Dahl,2020,Liberal Alliance,2019-,4
Birgitte Bergman,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:24:00Z,115,Birgitte Bergman,2020,Det Konservative Folkeparti,2019-,4
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:22:00Z,1150,Karen Ellemann,2020,Venstre,2019-,4
Stinus Lindgreen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:22:00Z,1151,Stinus Lindgreen,2020,Radikale Venstre,2019-,4
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:23:00Z,1153,Henrik Dahl,2020,Liberal Alliance,2019-,4
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:24:00Z,1154,Karen Ellemann,2020,Venstre,2019-,4
Stinus Lindgreen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:24:00Z,1155,Stinus Lindgreen,2020,Radikale Venstre,2019-,4
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:25:00Z,1156,Karen Ellemann,2020,Venstre,2019-,4
Jesper Petersen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:32:00Z,1157,Jesper Petersen,2020,Socialdemokratiet,2019-,4
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:25:00Z,1158,Henrik Dahl,2020,Liberal Alliance,2019-,4
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:25:00Z,1159,Karen Ellemann,2020,Venstre,2019-,4
Peder Hvelplund,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:25:00Z,1160,Peder Hvelplund,2020,Enhedslisten,2019-,4
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:26:00Z,1162,Henrik Dahl,2020,Liberal Alliance,2019-,4
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:26:00Z,1163,Karen Ellemann,2020,Venstre,2019-,4
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:26:00Z,1164,Henrik Dahl,2020,Liberal Alliance,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:27:00Z,1165,Karen Ellemann,2020,Venstre,2019-,5
Martin Geertsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:27:00Z,1166,Martin Geertsen,2020,Venstre,2019-,5
Peder Hvelplund,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:27:00Z,1167,Peder Hvelplund,2020,Enhedslisten,2019-,5
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:33:00Z,1168,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:27:00Z,1169,Karen Ellemann,2020,Venstre,2019-,5
Aki-Matilda Høegh-Dam,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:25:00Z,117,Aki-Matilda Høegh-Dam,2020,x - Siumut,2019-,5
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:28:00Z,1170,Henrik Dahl,2020,Liberal Alliance,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:29:00Z,1171,Karen Ellemann,2020,Venstre,2019-,5
Martin Geertsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:29:00Z,1172,Martin Geertsen,2020,Venstre,2019-,5
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:29:00Z,1173,Henrik Dahl,2020,Liberal Alliance,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:29:00Z,1174,Karen Ellemann,2020,Venstre,2019-,5
Kirsten Normann Andersen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:29:00Z,1175,Kirsten Normann Andersen,2020,Socialistisk Folkeparti,2019-,5
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:30:00Z,1177,Henrik Dahl,2020,Liberal Alliance,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:31:00Z,1178,Karen Ellemann,2020,Venstre,2019-,5
Mai Villadsen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:33:00Z,1179,Mai Villadsen,2020,Enhedslisten,2019-,5
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:25:00Z,118,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,5
Kirsten Normann Andersen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:31:00Z,1180,Kirsten Normann Andersen,2020,Socialistisk Folkeparti,2019-,5
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:32:00Z,1182,Henrik Dahl,2020,Liberal Alliance,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:32:00Z,1183,Karen Ellemann,2020,Venstre,2019-,5
Lars Boje Mathiesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:33:00Z,1184,Lars Boje Mathiesen,2020,x - Nye Borgerlige,2019-,5
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:33:00Z,1186,Henrik Dahl,2020,Liberal Alliance,2019-,5
Lars Boje Mathiesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:34:00Z,1187,Lars Boje Mathiesen,2020,x - Nye Borgerlige,2019-,5
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:35:00Z,1189,Henrik Dahl,2020,Liberal Alliance,2019-,5
Kasper Roug,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:25:00Z,119,Kasper Roug,2020,Socialdemokratiet,2019-,5
Jesper Petersen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:33:00Z,1190,Jesper Petersen,2020,Socialdemokratiet,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:35:00Z,1191,Karen Ellemann,2020,Venstre,2019-,5
Simon Kollerup,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:35:00Z,1192,Simon Kollerup,2020,Socialdemokratiet,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:35:00Z,1193,Karen Ellemann,2020,Venstre,2019-,5
Liselott Blixt,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:40:00Z,1194,Liselott Blixt,2020,Dansk Folkeparti,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:41:00Z,1195,Karen Ellemann,2020,Venstre,2019-,5
Simon Kollerup,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:41:00Z,1196,Simon Kollerup,2020,Socialdemokratiet,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:42:00Z,1197,Karen Ellemann,2020,Venstre,2019-,5
Liselott Blixt,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:42:00Z,1198,Liselott Blixt,2020,Dansk Folkeparti,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:42:00Z,1199,Karen Ellemann,2020,Venstre,2019-,5
Bent Bøgsted,20201_M2_referat,20201,2,"Referat af møde 2 den 7. oktober, 2020 kl. 13.00",07-10-2020,2020-10-07T13:24:00Z,12,Bent Bøgsted,2020,Dansk Folkeparti,2019-,5
Simon Kollerup,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:43:00Z,1200,Simon Kollerup,2020,Socialdemokratiet,2019-,5
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:34:00Z,1201,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,5
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:43:00Z,1202,Karen Ellemann,2020,Venstre,2019-,5
Rasmus Horn Langhoff,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:44:00Z,1203,Rasmus Horn Langhoff,2020,Socialdemokratiet,2019-,6
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:45:00Z,1204,Karen Ellemann,2020,Venstre,2019-,6
Martin Geertsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:45:00Z,1205,Martin Geertsen,2020,Venstre,2019-,6
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:48:00Z,1206,Karen Ellemann,2020,Venstre,2019-,6
Liselott Blixt,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:48:00Z,1207,Liselott Blixt,2020,Dansk Folkeparti,2019-,6
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:52:00Z,1208,Karen Ellemann,2020,Venstre,2019-,6
Stinus Lindgreen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:52:00Z,1209,Stinus Lindgreen,2020,Radikale Venstre,2019-,6
Aki-Matilda Høegh-Dam,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:26:00Z,121,Aki-Matilda Høegh-Dam,2020,x - Siumut,2019-,6
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:55:00Z,1210,Karen Ellemann,2020,Venstre,2019-,6
Kirsten Normann Andersen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:55:00Z,1211,Kirsten Normann Andersen,2020,Socialistisk Folkeparti,2019-,6
Pernille Vermund,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:34:00Z,1212,Pernille Vermund,2020,x - Nye Borgerlige,2019-,6
Karen Ellemann,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:57:00Z,1213,Karen Ellemann,2020,Venstre,2019-,6
Peder Hvelplund,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T21:57:00Z,1214,Peder Hvelplund,2020,Enhedslisten,2019-,6
Jens Rohde,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T22:00:00Z,1215,Jens Rohde,2020,Radikale Venstre,2019-,6
Per Larsen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T22:00:00Z,1216,Per Larsen,2020,Det Konservative Folkeparti,2019-,6
Jens Rohde,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T22:01:00Z,1217,Jens Rohde,2020,Radikale Venstre,2019-,6
Lars Boje Mathiesen,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T22:01:00Z,1218,Lars Boje Mathiesen,2020,x - Nye Borgerlige,2019-,6
Jens Rohde,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T22:01:00Z,1219,Jens Rohde,2020,Radikale Venstre,2019-,6
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:27:00Z,122,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,6
Henrik Dahl,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T22:01:00Z,1220,Henrik Dahl,2020,Liberal Alliance,2019-,6
Jens Rohde,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T22:02:00Z,1221,Jens Rohde,2020,Radikale Venstre,2019-,6
Simon Kollerup,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T22:03:00Z,1222,Simon Kollerup,2020,Socialdemokratiet,2019-,6
Henrik Dam Kristensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:34:00Z,1223,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,6
Sikandar Siddique,20201_M2_referat,20201,2,"Referat af møde 2 den 7. oktober, 2020 kl. 13.00",07-10-2020,2020-10-07T13:04:00Z,1224,Sikandar Siddique,2020,Alternativet,2019-,6
Jens Rohde,20201_M4_referat,20201,4,"Referat af møde 4 den 20. oktober, 2020 kl. 13.00",20-10-2020,2020-10-20T22:10:00Z,1225,Jens Rohde,2020,Radikale Venstre,2019-,6
Nick Hækkerup,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T12:59:00Z,1226,Nick Hækkerup,2020,Socialdemokratiet,2019-,6
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T12:59:00Z,1227,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,6
Nick Hækkerup,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:00:00Z,1228,Nick Hækkerup,2020,Socialdemokratiet,2019-,6
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:01:00Z,1229,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,6
Bent Bøgsted,20201_M2_referat,20201,2,"Referat af møde 2 den 7. oktober, 2020 kl. 13.00",07-10-2020,2020-10-07T13:33:00Z,123,Bent Bøgsted,2020,Dansk Folkeparti,2019-,6
Torsten Schack Pedersen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:01:00Z,1230,Torsten Schack Pedersen,2020,Venstre,2019-,6
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:01:00Z,1231,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,6
Torsten Schack Pedersen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:01:00Z,1232,Torsten Schack Pedersen,2020,Venstre,2019-,6
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:02:00Z,1233,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,6
Jeppe Kofod,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:02:00Z,1234,Jeppe Kofod,2020,NA,NA,6
Jesper Petersen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:35:00Z,1235,Jesper Petersen,2020,Socialdemokratiet,2019-,6
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:04:00Z,1236,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,6
Torsten Schack Pedersen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:04:00Z,1237,Torsten Schack Pedersen,2020,Venstre,2019-,6
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:06:00Z,1238,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,6
Jeppe Kofod,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:06:00Z,1239,Jeppe Kofod,2020,NA,NA,7
Edmund Joensen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:27:00Z,124,Edmund Joensen,2020,x - Sambandsflokkurin,2019-,7
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:06:00Z,1240,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,7
Jeppe Kofod,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:07:00Z,1241,Jeppe Kofod,2020,NA,NA,7
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:07:00Z,1242,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,7
Torsten Schack Pedersen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:08:00Z,1243,Torsten Schack Pedersen,2020,Venstre,2019-,7
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:08:00Z,1244,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,7
Jeppe Kofod,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:08:00Z,1245,Jeppe Kofod,2020,NA,NA,7
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:09:00Z,1247,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,7
Karina Adsbøl,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:09:00Z,1248,Karina Adsbøl,2020,Dansk Folkeparti,2019-,7
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:10:00Z,1249,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,7
Karen Ellemann,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:37:00Z,125,Karen Ellemann,2020,Venstre,2019-,7
Nick Hækkerup,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:10:00Z,1250,Nick Hækkerup,2020,Socialdemokratiet,2019-,7
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:12:00Z,1251,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,7
Nick Hækkerup,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:14:00Z,1252,Nick Hækkerup,2020,Socialdemokratiet,2019-,7
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:14:00Z,1253,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,7
Karina Adsbøl,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:14:00Z,1254,Karina Adsbøl,2020,Dansk Folkeparti,2019-,7
Nick Hækkerup,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:15:00Z,1255,Nick Hækkerup,2020,Socialdemokratiet,2019-,7
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:15:00Z,1256,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,7
Pernille Vermund,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T09:36:00Z,1257,Pernille Vermund,2020,x - Nye Borgerlige,2019-,7
Peter Skaarup,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:15:00Z,1258,Peter Skaarup,2020,Dansk Folkeparti,2019-,7
Henrik Dam Kristensen,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:15:00Z,1259,Henrik Dam Kristensen,2020,Socialdemokratiet,2019-,7
Christoffer Aagaard Melson,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T20:37:00Z,126,Christoffer Aagaard Melson,2020,Venstre,2019-,7
Nick Hækkerup,20201_M5_referat,20201,5,"Referat af møde 5 den 21. oktober, 2020 kl. 13.00",21-10-2020,2020-10-21T13:16:00Z,1260,Nick Hækkerup,2020,Socialdemokratiet,2019-,7
